Gene,x,y
Rgs4,256,3988
Enpp2,256,3674
Pvalb,257,5308
Penk,257,5299
Plp1,257,3929
Id2,257,3817
Cplx2,257,3741
Plp1,257,3680
Enc1,258,5166
Id2,258,4882
Enpp2,258,3685
Pcp4,259,5318
Grin3a,259,5302
Enpp2,259,3792
Plp1,259,3671
Aldoc,260,4055
Plp1,260,3683
Plp1,260,3617
Plp1,261,3662
Nrsn1,262,5160
Cplx2,262,4870
Cryab,262,3612
Sulf2,263,4446
Plp1,263,3912
Cux2,263,3675
Enpp2,263,3654
Sulf2,264,4447
Cxcl14,264,4319
Kctd12,264,3678
Cryab,264,3667
Id2,265,5325
Aldoc,265,4562
Plp1,265,3664
Cryab,265,3643
Rgs12,266,3870
Plp1,266,3662
Cplx2,267,4218
Satb1,268,5128
Cplx2,268,4219
Plp1,268,3678
Plp1,269,5310
3110035E14Rik,269,4859
Cplx2,269,4218
Gad1,269,4144
Plp1,269,3672
Aldoc,270,5153
Plp1,271,5166
Aldoc,271,4920
Arpp21,271,4906
6330403K07Rik,272,5309
6330403K07Rik,273,4426
Rgs4,274,3980
Plp1,274,3671
Neurod6,275,5316
Plp1,275,3670
Neurod6,275,3665
Neurod6,275,3651
Hapln1,276,5122
Slc6a1,276,4885
Rorb,276,4025
Cplx2,276,3942
Neurod6,276,3647
Gad1,277,4499
Pvalb,279,4291
Plp1,280,5042
Id2,280,4906
3110035E14Rik,280,4774
Kctd12,280,4031
Plp1,280,3790
Plp1,280,3785
Nrsn1,281,5161
Plp1,281,3793
Plp1,282,5049
Cplx2,282,4355
Aldoc,282,3981
Enc1,282,3887
Aldoc,283,4323
Prkca,284,4256
Plp1,284,3795
Cryab,285,5036
Cplx2,285,4771
Nrn1,285,4437
Plp1,285,3789
Plp1,286,5102
Cryab,286,5009
Cxcl14,286,4034
Plp1,286,3790
Enpp2,289,5060
Cck,289,4214
Cck,289,4191
Plp1,289,3802
Cryab,290,5067
Cryab,290,4988
Cplx2,290,4625
Cplx2,290,4181
Aldoc,290,3858
Plp1,290,3796
3110035E14Rik,291,4490
Aldoc,291,3855
6330403K07Rik,292,5051
Plp1,292,4802
Aldoc,292,4091
Plp1,292,3804
Enc1,293,4477
Enpp2,294,3787
Aldoc,295,4090
Plp1,295,3792
Cck,296,4186
Cplx2,296,4000
Satb1,296,3864
Cryab,296,3799
Neurod6,297,4847
Plp1,299,4983
Cplx2,299,4885
Aldoc,299,4093
Cplx2,300,4890
Aldoc,300,4004
Pvalb,301,5292
Aldoc,301,4687
Plp1,301,3792
Id2,302,4069
Plp1,302,3963
Cplx2,303,4440
Rgs12,304,5138
Cplx2,304,4240
Pvalb,305,3660
Enpp2,306,4983
Plp1,306,4967
Cplx2,306,4627
Cplx2,307,4522
Enpp2,307,3669
Plp1,308,4995
Cplx2,308,3908
Nrsn1,309,5199
3110035E14Rik,309,3806
Prkca,310,4991
Aldoc,310,4646
Pcp4,310,3845
Plp1,310,3666
Pvalb,312,4969
Plp1,313,4987
Pvalb,313,4970
Cnr1,313,4618
Cryab,314,3946
Plp1,314,3654
Plp1,315,4995
Plp1,315,4979
Plp1,315,4976
Plp1,315,3665
Sncg,316,4611
Plp1,317,4992
Cryab,317,4971
6330403K07Rik,317,4627
Plp1,318,4980
Vip,318,4652
Cadps2,318,4414
Plp1,318,3663
Plp1,319,4998
Plp1,320,4974
Cplx2,320,4908
Crhbp,320,4333
Plp1,320,3658
Plp1,321,5237
Enpp2,322,4979
Cplx2,322,3965
Nrsn1,323,5067
Cryab,323,4359
3110035E14Rik,323,3691
Arpp21,324,4880
Aldoc,324,4721
Plp1,325,4990
Id2,325,4683
Pcp4,325,3700
Plp1,326,4989
Plp1,326,4972
Cplx2,326,3687
Plp1,326,3660
6330403K07Rik,327,5086
Cryab,327,4098
Plp1,328,5228
Neurod6,328,4298
Pde1a,328,3925
Plp1,329,5234
Id2,329,4712
Id2,329,4677
3110035E14Rik,329,3678
3110035E14Rik,330,4749
Plp1,331,5224
Cryab,332,5219
Cplx2,332,3868
Plp1,333,5232
Gad1,333,5216
Plp1,333,4076
Cplx2,333,4029
Plp1,334,4075
Pde1a,334,3940
Plp1,335,4074
Plp1,336,5227
Plp1,336,5219
Enpp2,336,4661
Gad1,336,4079
Plp1,339,5217
Cplx2,339,4410
Reln,340,4458
Cplx2,340,4238
Neurod6,340,4195
Plp1,341,5230
Enpp2,341,5207
Pcp4,341,5055
Slc6a1,341,3758
3110035E14Rik,341,3684
Plp1,342,5221
Cplx2,342,4454
Cplx2,342,4227
Plp1,344,5223
Plp1,344,4155
Plp1,344,3993
Cadps2,344,3897
Plp1,345,5226
Pvalb,345,5145
Plp1,345,4161
Nr4a2,345,4043
Pvalb,345,3757
Cplx2,347,5030
Enpp2,348,4159
Plp1,348,4144
Aldoc,349,3861
Cplx2,349,3686
Cplx2,350,4161
Neurod6,350,4075
Pvalb,351,4699
Plp1,351,4156
Cplx2,351,4129
3110035E14Rik,351,3976
Cplx2,351,3884
Cplx2,352,4848
Plp1,352,4133
3110035E14Rik,352,3977
Aldoc,352,3856
Cplx2,352,3685
Aldoc,353,5106
Cryab,353,4153
Hapln1,353,3751
Enpp2,354,4142
Nrn1,355,4340
Plp1,355,3784
Plp1,355,3776
Pcp4,356,5209
Plp1,356,4143
Cryab,356,3995
Plp1,356,3618
Plp1,357,3783
3110035E14Rik,358,3959
Cplx2,358,3899
Plp1,359,4146
Aldoc,360,5090
3110035E14Rik,360,5035
Snca,360,3949
Aldoc,360,3856
Aldoc,360,3635
Snca,361,3951
Aldoc,362,5115
Id2,362,3634
Plp1,363,4150
Plp1,363,4146
Sulf2,366,3989
Aldoc,367,4857
Plp1,368,4154
Pvalb,369,4698
Prkca,369,4307
Cryab,369,3949
Pvalb,371,4706
Plp1,372,4063
Id2,373,4275
Plp1,375,5221
Aldoc,375,3817
Plp1,376,5222
Cplx2,377,4160
Slc6a1,378,4281
Aldoc,380,4595
Cryab,380,4572
Cplx2,381,5078
Crym,382,4444
Cplx2,382,4308
Rgs4,382,4169
Cplx2,382,4116
Plp1,383,5232
Plp1,383,5227
Cxcl14,383,4999
Cxcl14,384,5000
Pcp4,384,3800
Cxcl14,385,5002
Arpp21,385,4689
Cux2,385,4687
Cplx2,385,4303
Slc6a1,385,3815
Aldoc,385,3615
Cux2,386,4690
Gad1,387,4606
Cplx2,387,4486
Satb1,387,4420
Id2,388,4571
Cplx2,388,4485
Cplx2,388,4217
Plp1,389,5227
Cplx2,389,4363
Cplx2,389,4216
Gad1,390,3836
Pcp4,391,3861
Satb1,392,4414
Nrsn1,392,3812
Cplx2,393,3883
Cplx2,394,4144
Cplx2,394,4135
Cplx2,394,3944
Plp1,394,3784
Cplx2,395,4682
Cryab,396,4968
Cryab,396,3978
Cplx2,397,5199
Sst,397,4296
Aldoc,398,4808
Pvrl3,398,4292
Cplx2,398,4213
Cplx2,398,4065
Aldoc,399,5221
Nrsn1,399,4975
Cryab,399,4970
Cdh13,399,4313
Gad1,399,4298
Cplx2,399,4066
Cplx2,399,3729
Cplx2,401,4486
Aldoc,401,4438
Cplx2,401,4322
Gad1,401,4295
Pcp4,401,3800
Cplx2,402,5029
Cplx2,402,4325
Gad1,402,4281
Pnoc,403,4297
Cplx2,403,4069
Cplx2,403,4023
Penk,404,5005
Cplx2,404,4832
Gad1,404,4306
Cplx2,404,4301
Rgs4,404,3855
Cryab,405,5214
Grin3a,405,5008
Cryab,405,4811
Pcp4,405,4460
Pvalb,405,4332
Gad1,405,4298
Pvalb,405,3915
Sst,405,3615
Cplx2,406,4725
Satb1,406,4313
Sst,406,4292
Serpini1,406,4275
Cplx2,407,4327
Cplx2,408,4987
Pvalb,408,4074
Pvalb,408,3880
Snca,408,3673
Cplx2,408,3642
Neurod6,409,4470
Gad1,409,4307
Satb1,409,3822
Cplx2,410,5044
Slc6a1,410,4442
Satb1,410,3818
Cplx2,410,3634
Penk,411,5015
Pde1a,411,4294
Gad1,411,4287
Cplx2,412,4642
Nrsn1,412,4280
Satb1,412,3809
Sst,412,3682
Pcp4,413,4272
Rgs12,413,3886
Cux2,414,4661
Cplx2,414,4643
Satb1,414,4303
Cplx2,414,3947
Aldoc,415,5130
Neurod6,415,4320
Nrsn1,415,4301
Gad1,415,4284
Cplx2,416,4489
Id2,416,4444
Pvalb,416,4324
Gad1,416,4314
Gad1,416,4074
Sst,416,3671
Enpp2,416,3666
Cplx2,417,4882
Reln,417,4292
Cplx2,417,4273
Enpp2,417,4055
Col25a1,418,4305
Snca,419,4933
Col25a1,419,4307
Npy2r,420,4752
3110035E14Rik,420,4699
3110035E14Rik,420,4697
Cplx2,420,4687
Npy2r,421,4753
3110035E14Rik,421,4698
Cplx2,421,4402
Pvalb,421,4300
Pcp4,421,4208
Cplx2,421,3697
Aldoc,422,4693
Sst,422,3659
Id2,423,5008
Cplx2,423,4658
Pcp4,423,4555
Trp53i11,423,3672
Synpr,423,3666
Pvalb,424,4296
Gad1,424,4281
Gad1,424,4273
Gad1,424,3683
Aldoc,425,5050
Kctd12,425,5025
Pde1a,425,3687
Id2,426,5117
Cplx2,426,3649
Id2,427,4600
Cplx2,427,4518
Pvalb,427,4514
Cdh13,427,4300
Gad1,427,3683
Gad1,427,3668
Cplx2,428,4331
Pvalb,428,4305
Reln,428,4297
Nrsn1,428,4289
3110035E14Rik,428,3678
Gad1,428,3674
Cplx2,429,4467
Enc1,429,4204
Cplx2,429,3842
Gad1,429,3657
Cplx2,430,4658
Cplx2,430,4656
Cplx2,430,3831
Qrfpr,430,3768
Reln,430,3683
Grin3a,430,3670
Sst,430,3662
Cplx2,431,4657
Pvalb,431,4235
Col25a1,431,3910
Aldoc,431,3876
Cdh13,431,3770
Cplx2,432,5081
Pvalb,432,4294
Cplx2,432,4104
Reln,432,3686
Sst,432,3657
Kctd12,433,4997
Pvalb,433,4299
Pvalb,433,4293
Snca,433,4065
Enpp2,433,3777
Gad1,433,3771
Scg2,433,3760
Crhbp,433,3671
Sst,433,3656
Cplx2,434,3889
3110035E14Rik,434,3779
Bcl11b,434,3674
Crhbp,434,3662
Satb1,435,4221
Cryab,435,3953
Scg2,435,3764
Cxcl14,435,3728
Cxcl14,436,4413
Crhbp,436,3675
Crhbp,437,3787
Cdh13,437,3763
Thsd7a,437,3754
Slc6a1,437,3679
Gad1,437,3660
Aldoc,438,4404
Cplx2,438,3963
Sst,438,3776
Gad1,438,3772
Sst,438,3758
Gad1,438,3756
Sst,438,3687
Reln,438,3669
Cplx2,439,4174
Sst,439,3785
Sst,439,3777
Grin3a,439,3760
Sst,439,3659
Cplx2,440,4807
Ndnf,440,3783
Gad1,441,3774
Satb1,441,3742
Satb1,441,3672
Cplx2,442,4173
Pvalb,442,4011
Col25a1,442,3669
3110035E14Rik,442,3642
Pcp4,443,4617
Neurod6,443,4558
Sst,443,3779
Crym,443,3756
Pvalb,443,3673
Pcp4,444,4447
Gad1,444,3758
Zcchc12,444,3750
Scg2,444,3662
Trp53i11,445,3792
Cryab,446,4606
Cadps2,446,3778
Id2,447,5146
Gad1,447,4808
Pcp4,447,4619
Neurod6,447,4560
Aldoc,447,3638
3110035E14Rik,448,4573
Cplx2,448,4309
Neurod6,448,4281
Gad1,448,3794
Neurod6,449,4552
Cplx2,449,4546
3110035E14Rik,449,3767
Enc1,449,3763
Sema3c,450,5172
Cplx2,450,4545
Pcp4,450,4461
Nrsn1,450,3892
Pvalb,450,3878
Neurod6,450,3805
Sst,450,3775
Sst,450,3660
Pde1a,451,4994
Cryab,451,4962
Cox6a2,451,4713
Nrsn1,451,4060
Sst,451,3837
Sst,451,3833
Gad1,451,3798
Crhbp,452,4067
Nrsn1,452,4061
Nrsn1,452,4020
Pcp4,452,3783
Htr3a,453,3735
Enc1,454,5022
Cplx2,454,4698
Slc6a1,454,4356
Pcp4,454,4110
Gad1,454,4046
Reln,454,3792
Plp1,454,3773
Reln,454,3743
Crym,455,4549
Pcp4,455,4467
Gad1,455,4051
Cadps2,455,3766
Cplx2,456,4845
Cplx2,456,4684
Nrsn1,456,4582
Gad1,456,4068
Rasgrf2,456,3760
Pde1a,456,3655
Prkca,456,3624
Aldoc,457,4451
Gad1,457,4115
Nrsn1,457,3980
Satb1,458,4926
Cxcl14,458,4803
Pvalb,458,4079
Enc1,458,4031
Id2,458,3757
Aldoc,459,4403
Pvalb,459,4054
Aldoc,460,5048
Cplx2,460,4258
Pcp4,460,4083
Gad1,460,3775
Pvalb,461,4219
Enc1,461,4195
Cplx2,462,5108
Scg2,462,3775
Prkca,463,3856
Cdh13,463,3760
Pvalb,463,3651
Gad1,464,4072
Rasgrf2,464,4053
Crym,464,3772
Pvalb,465,4151
Gad1,465,4048
Rgs12,465,3864
Pde1a,465,3780
Gda,465,3764
Sst,465,3757
Nrsn1,465,3744
Gad1,465,3741
Tac1,466,4073
Pvalb,466,4055
Pvalb,466,4039
Rgs12,466,3864
Htr3a,466,3755
Gad1,466,3735
Nrsn1,467,4348
Pcp4,467,4287
Cxcl14,467,4193
Col25a1,467,4115
Cplx2,467,4021
Pvalb,467,3924
Cplx2,467,3706
Cplx2,468,4845
Gad1,468,4060
Pvalb,468,4041
Pvalb,469,4073
Slc6a1,469,4015
Sst,469,3775
Npy2r,469,3751
Pvalb,469,3713
Nrsn1,470,4353
Pvalb,470,4066
Slc6a1,470,4032
Neurod6,471,4192
Cdh13,471,3937
Sst,471,3769
3110035E14Rik,472,4922
Cplx2,472,4368
Scg2,472,3761
Satb1,472,3742
Satb1,473,4060
Pvalb,473,4056
Pvalb,473,4052
Satb1,473,3769
Reln,473,3751
Scg2,473,3739
Cplx2,473,3711
Cplx2,474,4616
Lhx6,474,4098
Sst,474,3757
Gad1,475,5106
3110035E14Rik,475,4964
Pvalb,475,4798
3110035E14Rik,475,4185
Cplx2,476,4235
Chrm2,476,4061
Col25a1,476,4031
Cplx2,477,4969
3110035E14Rik,477,4671
Pvalb,477,4033
Pvalb,477,3753
Sst,477,3747
Aldoc,478,5068
Pvalb,479,4813
Gda,479,4295
Gad1,479,4067
Gad1,479,4028
Pcp4,479,3949
Cplx2,480,4465
Cplx2,480,4227
Pvalb,480,4055
Cryab,480,3959
Satb1,481,5002
Plp1,481,4355
Pvalb,481,4058
Pvalb,481,4056
Cxcl14,482,5114
Snca,482,4967
Cplx2,482,4606
3110035E14Rik,482,4127
Serpini1,482,4046
Grin3a,483,5137
Sst,483,4732
Cadps2,483,4676
3110035E14Rik,483,4122
Pvalb,483,4063
Satb1,483,4036
Col25a1,483,3950
3110035E14Rik,483,3846
Cck,483,3640
Plp1,484,4359
Kctd12,484,4117
Reln,485,5142
Plp1,485,4366
Gad1,485,4039
Aldoc,485,3961
Cplx2,486,4281
Gad1,486,4074
Pvalb,486,4066
Pvalb,486,4049
Scg2,486,4036
Gad1,486,3956
Satb1,487,4842
Pcp4,487,4485
Nos1,487,4146
Col25a1,487,4058
Pvalb,487,4048
Rasgrf2,487,4033
Plp1,487,4009
Cplx2,487,3892
Pvalb,487,3881
6330403K07Rik,487,3805
Satb1,487,3639
Cplx2,488,5139
Sst,488,4784
Id2,488,4677
Pcp4,488,4488
Cplx2,488,4382
Crhbp,488,4040
Col25a1,488,4024
Cplx2,489,5130
Serpini1,489,4405
Cplx2,489,4330
Cplx2,489,4097
Cplx2,490,5131
Cplx2,490,4582
Id2,490,4144
Calb2,490,4061
Nrsn1,490,3936
Cplx2,490,3690
Cplx2,491,4745
Cplx2,491,4123
Cplx2,491,3774
Rgs4,491,3726
Grin3a,492,4737
Plp1,492,4360
Snca,493,3630
Slc6a1,494,4021
Aldoc,494,3802
Snca,494,3629
Cplx2,495,4540
Prkca,495,4400
Aldoc,495,4177
Slc6a1,495,4015
Trp53i11,496,5122
Pcp4,496,5089
Prkca,496,5069
Slc6a1,496,4630
Cplx2,496,4430
Aldoc,496,4178
Pvalb,496,4049
Pvalb,496,4041
Lamp5,497,4679
Gad1,497,4666
Cplx2,497,4403
Pvalb,497,4056
Crhbp,497,4036
Crhbp,497,4025
Satb1,498,4845
Lamp5,498,4680
Lamp5,498,4678
Slc6a1,498,4671
Cplx2,498,4196
Crhbp,498,4026
Enpp2,498,4020
Snca,499,5088
Pcp4,499,5080
Enc1,499,5072
Id2,499,5065
Pcp4,499,5060
Cplx2,499,4809
Gad1,499,4675
Crhbp,499,4050
Pvalb,499,4027
Gad1,499,3893
Cplx2,499,3728
Rgs4,500,4682
Aldoc,500,4593
Cplx2,500,4245
Gad1,500,4047
Pde1a,501,5075
Reln,501,4690
Hapln1,501,4661
Cplx2,501,3723
Pde1a,502,5063
Aldoc,502,4856
Nrsn1,502,4688
Gad1,502,4669
Cplx2,502,4451
Col25a1,503,4680
Pvalb,503,4027
Cplx2,503,3721
Col25a1,504,4693
Plp1,504,4375
Id2,505,4669
Pvalb,505,4048
Cplx2,505,3800
Plcxd2,506,4790
Htr3a,506,4672
Nrn1,507,5076
Reln,507,5053
Gad1,507,4695
Gad1,507,4690
Serpini1,507,4662
Id2,507,4653
Cplx2,507,4599
Cadps2,508,4684
Gad1,508,4669
Prkca,508,4639
6330403K07Rik,508,4628
Sema3c,509,5082
Cplx2,509,5063
Neurod6,509,5059
Aldoc,509,4874
Gad1,509,4692
Gad1,509,4663
Cplx2,509,3826
Gad1,509,3748
Cplx2,509,3738
Aldoc,510,4873
Id2,510,4701
Id2,510,4679
Hapln1,511,4698
Gad1,511,4652
Cplx2,511,4194
Enc1,512,5069
Nrsn1,512,4688
Id2,512,4681
Snca,512,4658
Aldoc,512,4433
Pvalb,512,4325
Plp1,512,3741
Slc6a1,512,3690
Id2,513,4680
Gad1,513,4669
Nrsn1,514,4559
Cck,514,4483
Plp1,514,3736
Id2,515,4688
Col25a1,515,4685
Nrsn1,515,4556
Cck,515,4484
Aldoc,515,3716
Slc6a1,516,4841
Col25a1,516,4675
Cck,516,4486
Satb1,516,4294
Pde1a,517,4992
Gad1,517,4699
Gad1,517,4692
Gabrd,517,4682
Col25a1,517,4677
Id2,517,4665
Gad1,517,4659
Nrsn1,517,4552
Nrsn1,517,4548
Gad1,518,4695
Cck,518,4487
Cplx2,518,3740
Aldoc,519,3952
Htr3a,519,3760
Gad1,521,4697
Nrsn1,521,4681
Id2,521,3773
Prkca,522,5057
Pvalb,522,4814
Neurod6,522,4702
Gad1,522,4689
Scg2,522,4659
Cplx2,522,4200
Lhx6,522,3974
Aldoc,522,3769
Gad1,523,4662
Cplx2,523,4627
Cplx2,524,4914
Pvalb,524,4819
Prkca,524,4021
Enpp2,525,4680
Cadps2,525,4673
Trp53i11,526,5011
Col25a1,526,4687
Rgs4,526,4670
Pvalb,527,4823
Lamp5,527,4661
Nrsn1,527,3684
Cplx2,529,4557
3110035E14Rik,529,4507
Cplx2,529,4137
Gad1,531,4825
Pvalb,532,4833
Cplx2,533,4473
Cplx2,533,4324
Cplx2,534,4934
Pvalb,534,4836
Gad1,534,4826
Sst,534,4820
Gad1,535,4674
Cplx2,535,4665
Cplx2,535,4470
Cplx2,536,4230
Trp53i11,537,3880
Sst,538,4831
Cplx2,538,4638
Arpp21,538,4614
Cplx2,538,4571
3110035E14Rik,538,4382
Prkca,538,3688
Aldoc,539,4837
Pvalb,539,4824
Nrsn1,539,4796
Gad1,539,4370
Pcp4,540,5097
Pcp4,540,5094
Wfs1,540,4984
Pcp4,540,4536
Cplx2,540,4349
Gad1,540,4344
Enpp2,540,4339
Prkca,540,3927
Pcp4,541,5093
Cox6a2,541,4910
Pcp4,541,4538
Gda,541,4327
Aldoc,542,4915
Cplx2,542,4223
Cplx2,542,4217
Cplx2,543,4779
Cnr1,543,4405
Cplx2,543,4216
Sst,544,4836
Gad1,544,4341
Cplx2,545,5022
Pvalb,545,4981
Wfs1,545,4948
Arpp21,545,4630
Cplx2,545,4054
Rgs4,545,3675
Sema3c,546,4958
Cplx2,546,4933
Aldoc,546,4203
Id2,546,3881
Neurod6,547,4396
3110035E14Rik,547,4236
Cplx2,547,3798
Rgs4,547,3678
Snca,549,4313
Plp1,549,4061
Slc6a1,551,4940
Aldoc,551,4895
Cplx2,551,4613
Pcp4,551,4296
Slc6a1,551,3905
Pvalb,552,4817
Cplx2,552,4614
Pcp4,552,4294
Cplx2,553,4608
Arpp21,553,4263
Cplx2,553,4147
Pcp4,553,3785
Snca,554,4971
Pcp4,554,4296
Aldoc,555,4874
Id2,555,4355
Plp1,555,4056
Satb1,555,3878
Crhbp,556,4815
Cplx2,556,4658
Satb1,556,4609
Pcp4,556,4302
Cplx2,556,4121
Nrsn1,557,4790
Cplx2,557,4657
Cplx2,557,4456
Gad1,557,4432
Prkca,557,4331
Rgs4,557,4052
Cplx2,558,4343
Enc1,558,4129
Enc1,558,3809
Cxcl14,559,4954
Enc1,559,4497
Id2,559,4351
Gad1,559,4290
Aldoc,559,3896
Cplx2,559,3686
Kctd12,560,5074
Gad1,560,4973
Nrsn1,560,4797
Cplx2,560,4657
3110035E14Rik,560,3924
Nrsn1,561,5051
Id2,561,4932
Enpp2,561,4067
Enpp2,561,4056
3110035E14Rik,561,3817
Rgs4,561,3742
Cadps2,562,4383
Cryab,562,4064
Plp1,562,4050
Nrsn1,562,3801
Aldoc,564,4774
Prkca,564,4472
Id2,564,4347
Cplx2,565,4974
Rgs4,565,3739
3110035E14Rik,566,4363
Plp1,566,4054
Pcp4,566,3866
Rgs4,566,3743
Cplx2,566,3646
Cplx2,567,4409
Aldoc,567,4376
Cplx2,567,4142
Arpp21,568,5041
Prkca,568,4474
Aldoc,568,4349
Id2,568,4342
Cryab,568,4058
Cplx2,569,4390
Plp1,569,4054
Cplx2,569,3840
Aldoc,570,4382
Gad1,570,3730
Cplx2,571,4387
Plp1,571,4043
Id2,572,4371
Aldoc,572,4346
Aldoc,572,4137
Prkca,572,4034
Id2,572,3829
Cplx2,573,4840
Aldoc,574,4750
Cplx2,574,4414
Scg2,575,4501
Id2,575,4352
Kit,576,4787
Aldoc,576,4320
Cplx2,576,4183
Slc6a1,577,4967
Id2,577,4355
Cplx2,577,4083
Plp1,577,4037
Prkca,577,3806
Pcp4,578,4363
Aldoc,578,4346
Arpp21,579,4978
Cplx2,579,4296
Rprm,579,3855
Cplx2,580,4507
Col25a1,580,4193
3110035E14Rik,580,3746
Id2,581,4810
Pcp4,581,4169
3110035E14Rik,581,3970
Cryab,582,4916
Pnoc,582,4524
Cdh13,583,4510
Zcchc12,583,3828
Cplx2,583,3647
Cplx2,584,4957
Trp53i11,584,4836
Cplx2,584,4530
Cplx2,584,4514
Rgs4,584,4504
Prkca,584,4375
Aldoc,584,4337
Cplx2,584,4040
Slc6a1,584,3805
Cplx2,584,3779
Cplx2,585,4843
Cplx2,585,4823
Nrn1,585,4397
Aldoc,585,4336
3110035E14Rik,586,4365
Prkca,586,3975
Cplx2,586,3680
Id2,587,4807
Rgs4,587,4517
Aldoc,587,4341
Gad1,587,3858
Enc1,588,4685
Pcp4,588,4240
Enc1,589,4525
Neurod6,589,4458
Pvalb,589,4199
Pcp4,589,4119
Pvalb,590,4319
Cplx2,590,4141
Arpp21,590,3849
Gad1,590,3811
Cplx2,591,4861
Pde1a,592,4718
Cplx2,592,4603
Cplx2,592,4431
Scg2,592,3982
Cplx2,593,4949
Cplx2,593,4535
Col25a1,593,4513
Id2,593,4334
Pcp4,593,4252
Pcp4,593,4233
Scg2,593,3980
Cck,594,4733
Rbp4,594,4554
Aldoc,594,4369
Cplx2,595,4602
Cplx2,595,4126
Vip,596,4530
Cplx2,596,4510
Rgs4,596,4384
Cplx2,596,4211
Cck,596,3678
Kctd12,597,4995
Cux2,597,4690
Aldoc,597,4473
Enc1,597,4469
Enc1,597,4435
Cdh13,597,3857
Scg2,598,4530
Cadps2,598,4343
Cplx2,598,3784
Pvalb,599,4864
Aldoc,599,4461
Cplx2,599,4451
Enc1,599,4296
Satb1,599,4199
3110035E14Rik,599,4151
Nrn1,599,4097
Enc1,600,4901
Id2,600,4473
Aldoc,600,4369
Id2,601,4823
Neurod6,601,4607
Crym,601,4067
Cplx2,601,3861
Neurod6,602,4608
Enpp2,602,3853
Prkca,602,3674
Aldoc,603,4798
Id2,603,4462
6330403K07Rik,603,4037
Cplx2,603,3932
Prkca,603,3863
Gad1,603,3852
Cplx2,604,4435
Aldoc,604,4379
Cplx2,605,4949
Cplx2,605,4878
Id2,605,4815
Cplx2,605,4034
Cplx2,605,3789
Satb1,606,5031
Enpp2,606,4483
6330403K07Rik,606,4229
Cplx2,606,3955
Prkca,607,4987
Id2,607,4381
Slc6a1,608,4715
Cplx2,609,4950
Cplx2,610,4905
Aldoc,610,4834
Slc6a1,610,4714
Aldoc,610,4321
Cplx2,610,4256
Pvalb,610,4172
Cryab,610,3685
Pvalb,610,3616
Id2,611,4825
Kit,611,4488
Cplx2,611,3914
Pde1a,611,3889
Nrn1,611,3860
Cadps2,611,3719
Fam19a1,612,4066
Snca,612,3953
Cplx2,612,3924
Cplx2,613,4638
Id2,613,4478
Enc1,613,3811
Cplx2,614,3786
Cplx2,615,4940
Cplx2,615,4907
Pcp4,615,4714
Cplx2,615,3951
Pvalb,616,4859
Rgs4,616,4515
Prkca,616,4076
Cplx2,616,3884
Cplx2,616,3789
Cplx2,617,4827
Cplx2,617,4628
Nrsn1,617,3864
Nrsn1,618,4708
Cplx2,618,3929
Pcp4,618,3694
3110035E14Rik,619,4692
Cplx2,619,4664
Pcp4,619,4308
Cplx2,619,4275
Cpne5,619,3973
Enc1,619,3666
Snca,620,4895
Aldoc,620,4825
Cplx2,620,4572
Cplx2,620,4514
3110035E14Rik,620,3878
Snca,621,4896
Slc6a1,621,4660
Neurod6,621,4304
Pvalb,621,4038
Pcp4,621,4001
3110035E14Rik,621,3877
Cplx2,621,3614
Neurod6,622,4336
Cplx2,622,4240
Rgs4,622,4062
Cplx2,622,3975
Lamp5,622,3638
Cplx2,623,4974
Nrsn1,623,4963
Cplx2,623,4674
Reln,623,3791
Aldoc,624,4471
Pde1a,624,4281
Cplx2,624,4262
Neurod6,624,4212
Neurod6,624,4196
Prkca,624,4119
Reln,624,3792
Rasgrf2,625,4695
Cplx2,625,4608
Neurod6,625,4195
Prkca,625,4151
Pvalb,625,3964
Cplx2,625,3805
Nrn1,626,4828
Cxcl14,626,4689
Neurod6,626,4193
Prkca,626,4146
Nrsn1,626,4124
Cplx2,627,4983
Neurod6,627,4959
Bcl11b,627,4361
Cck,627,4328
Pcp4,628,4114
Prkca,628,4063
Prkca,629,5021
3110035E14Rik,629,5002
Fam19a1,629,4728
Prkca,629,4514
Prkca,629,3851
Gad1,629,3779
Aldoc,630,4322
Cplx2,630,3956
3110035E14Rik,631,4211
Neurod6,631,4123
Pcp4,632,4643
Nrn1,632,4031
3110035E14Rik,632,4027
Aldoc,632,3680
Sulf2,633,5016
Slc6a1,633,5012
Cplx2,633,4874
3110035E14Rik,633,4513
Nrsn1,633,4345
Cplx2,633,4208
Pvalb,633,3843
Nrsn1,634,4802
Cplx2,634,4663
Neurod6,634,4350
Enc1,634,3920
Cplx2,635,4970
Pcp4,635,4496
Cplx2,635,4428
Nrsn1,635,4341
Gad1,635,4331
Neurod6,635,4104
Cplx2,636,3907
Cplx2,636,3613
Satb1,637,5011
3110035E14Rik,637,5000
Npy2r,637,4331
Prkca,637,4062
Cplx2,637,4056
Pcp4,637,3930
Ndnf,637,3923
Pcp4,638,5013
Grin3a,638,5006
Aldoc,638,4899
Crym,638,4747
Cplx2,638,4729
Cplx2,638,4699
Enpp2,638,4563
Nrsn1,638,4433
Col25a1,638,4335
Crhbp,638,4330
Cplx2,638,4174
Enc1,638,4100
Enc1,638,3924
Ndnf,638,3922
Cplx2,639,4698
Aldoc,639,4451
Cplx2,639,4427
Fam19a1,639,4423
Cplx2,639,4182
